assay.id,petri.id,year,month,company,farm,drug,date,rep,conc,time,stage,sex,prop.alive,prev.emb,live
5,296,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,31.3,0,both,male,1,1,1
5,296,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,31.3,0,both,male,1,1,1
5,296,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,31.3,0,both,male,1,1,1
5,296,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,31.3,0,both,male,1,1,1
5,296,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,31.3,0,both,male,1,1,1
5,296,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,31.3,0,both,male,1,1,1
5,296,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,31.3,0,both,male,1,1,1
5,297,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,62.5,0,both,male,0.9,1,1
5,297,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,62.5,0,both,male,0.9,1,1
5,297,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,62.5,0,both,male,0.9,1,1
5,297,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,62.5,0,both,male,0.9,1,1
5,297,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,62.5,0,both,male,0.9,1,1
5,297,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,62.5,0,both,male,0.9,1,1
5,297,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,62.5,0,both,male,0.9,1,1
5,297,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,62.5,0,both,male,0.9,1,1
5,297,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,62.5,0,both,male,0.9,1,1
5,297,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,62.5,0,both,male,0.9,1,0
5,298,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,125,0,both,male,0.916666666666667,1,1
5,298,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,125,0,both,male,0.916666666666667,1,1
5,298,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,125,0,both,male,0.916666666666667,1,1
5,298,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,125,0,both,male,0.916666666666667,1,1
5,298,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,125,0,both,male,0.916666666666667,1,1
5,298,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,125,0,both,male,0.916666666666667,1,1
5,298,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,125,0,both,male,0.916666666666667,1,1
5,298,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,125,0,both,male,0.916666666666667,1,1
5,298,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,125,0,both,male,0.916666666666667,1,1
5,298,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,125,0,both,male,0.916666666666667,1,1
5,298,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,125,0,both,male,0.916666666666667,1,1
5,298,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,125,0,both,male,0.916666666666667,1,0
5,299,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,250,0,both,male,0.4,1,1
5,299,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,250,0,both,male,0.4,1,1
5,299,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,250,0,both,male,0.4,1,1
5,299,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,250,0,both,male,0.4,1,1
5,299,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,250,0,both,male,0.4,1,0
5,299,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,250,0,both,male,0.4,1,0
5,299,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,250,0,both,male,0.4,1,0
5,299,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,250,0,both,male,0.4,1,0
5,299,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,250,0,both,male,0.4,1,0
5,299,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,250,0,both,male,0.4,1,0
5,300,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,500,0,both,male,0,1,0
5,300,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,500,0,both,male,0,1,0
5,300,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,500,0,both,male,0,1,0
5,300,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,500,0,both,male,0,1,0
5,300,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,500,0,both,male,0,1,0
5,300,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,500,0,both,male,0,1,0
5,300,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,500,0,both,male,0,1,0
5,300,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,500,0,both,male,0,1,0
5,300,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,500,0,both,male,0,1,0
5,300,2013,10,mowi,Wicklow Point,emb,2013-10-16,5,500,0,both,male,0,1,0
5,301,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,0,0,adult,female,0.9,1,1
5,301,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,0,0,adult,female,0.9,1,1
5,301,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,0,0,adult,female,0.9,1,1
5,301,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,0,0,adult,female,0.9,1,1
5,301,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,0,0,adult,female,0.9,1,1
5,301,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,0,0,adult,female,0.9,1,1
5,301,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,0,0,adult,female,0.9,1,1
5,301,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,0,0,adult,female,0.9,1,1
5,301,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,0,0,adult,female,0.9,1,1
5,301,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,0,0,adult,female,0.9,1,0
5,302,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,31.3,0,adult,female,0.7,1,1
5,302,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,31.3,0,adult,female,0.7,1,1
5,302,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,31.3,0,adult,female,0.7,1,1
5,302,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,31.3,0,adult,female,0.7,1,1
5,302,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,31.3,0,adult,female,0.7,1,1
5,302,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,31.3,0,adult,female,0.7,1,1
5,302,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,31.3,0,adult,female,0.7,1,1
5,302,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,31.3,0,adult,female,0.7,1,0
5,302,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,31.3,0,adult,female,0.7,1,0
5,302,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,31.3,0,adult,female,0.7,1,0
5,303,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,62.5,0,adult,female,0.3,1,1
5,303,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,62.5,0,adult,female,0.3,1,1
5,303,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,62.5,0,adult,female,0.3,1,1
5,303,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,62.5,0,adult,female,0.3,1,0
5,303,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,62.5,0,adult,female,0.3,1,0
5,303,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,62.5,0,adult,female,0.3,1,0
5,303,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,62.5,0,adult,female,0.3,1,0
5,303,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,62.5,0,adult,female,0.3,1,0
5,303,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,62.5,0,adult,female,0.3,1,0
5,303,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,62.5,0,adult,female,0.3,1,0
5,304,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,125,0,adult,female,0.3,1,1
5,304,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,125,0,adult,female,0.3,1,1
5,304,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,125,0,adult,female,0.3,1,1
5,304,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,125,0,adult,female,0.3,1,0
5,304,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,125,0,adult,female,0.3,1,0
5,304,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,125,0,adult,female,0.3,1,0
5,304,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,125,0,adult,female,0.3,1,0
5,304,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,125,0,adult,female,0.3,1,0
5,304,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,125,0,adult,female,0.3,1,0
5,304,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,125,0,adult,female,0.3,1,0
5,305,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,250,0,adult,female,0,1,0
5,305,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,250,0,adult,female,0,1,0
5,305,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,250,0,adult,female,0,1,0
5,305,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,250,0,adult,female,0,1,0
5,305,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,250,0,adult,female,0,1,0
5,305,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,250,0,adult,female,0,1,0
5,305,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,250,0,adult,female,0,1,0
5,305,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,250,0,adult,female,0,1,0
5,305,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,250,0,adult,female,0,1,0
5,305,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,250,0,adult,female,0,1,0
5,306,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,500,0,adult,female,0,1,0
5,306,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,500,0,adult,female,0,1,0
5,306,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,500,0,adult,female,0,1,0
5,306,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,500,0,adult,female,0,1,0
5,306,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,500,0,adult,female,0,1,0
5,306,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,500,0,adult,female,0,1,0
5,306,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,500,0,adult,female,0,1,0
5,306,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,500,0,adult,female,0,1,0
5,306,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,500,0,adult,female,0,1,0
5,306,2013,10,mowi,Wicklow Point,emb,2013-10-16,6,500,0,adult,female,0,1,0
5,307,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,0,0,adult,female,1,1,1
5,307,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,0,0,adult,female,1,1,1
5,307,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,0,0,adult,female,1,1,1
5,307,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,0,0,adult,female,1,1,1
5,307,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,0,0,adult,female,1,1,1
5,307,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,0,0,adult,female,1,1,1
5,307,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,0,0,adult,female,1,1,1
5,307,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,0,0,adult,female,1,1,1
5,307,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,0,0,adult,female,1,1,1
5,308,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,31.3,0,adult,female,0.9,1,1
5,308,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,31.3,0,adult,female,0.9,1,1
5,308,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,31.3,0,adult,female,0.9,1,1
5,308,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,31.3,0,adult,female,0.9,1,1
5,308,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,31.3,0,adult,female,0.9,1,1
5,308,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,31.3,0,adult,female,0.9,1,1
5,308,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,31.3,0,adult,female,0.9,1,1
5,308,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,31.3,0,adult,female,0.9,1,1
5,308,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,31.3,0,adult,female,0.9,1,1
5,308,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,31.3,0,adult,female,0.9,1,0
5,309,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,62.5,0,adult,female,0.1,1,1
5,309,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,62.5,0,adult,female,0.1,1,0
5,309,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,62.5,0,adult,female,0.1,1,0
5,309,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,62.5,0,adult,female,0.1,1,0
5,309,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,62.5,0,adult,female,0.1,1,0
5,309,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,62.5,0,adult,female,0.1,1,0
5,309,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,62.5,0,adult,female,0.1,1,0
5,309,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,62.5,0,adult,female,0.1,1,0
5,309,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,62.5,0,adult,female,0.1,1,0
5,309,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,62.5,0,adult,female,0.1,1,0
5,310,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,125,0,adult,female,0.1,1,1
5,310,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,125,0,adult,female,0.1,1,0
5,310,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,125,0,adult,female,0.1,1,0
5,310,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,125,0,adult,female,0.1,1,0
5,310,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,125,0,adult,female,0.1,1,0
5,310,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,125,0,adult,female,0.1,1,0
5,310,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,125,0,adult,female,0.1,1,0
5,310,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,125,0,adult,female,0.1,1,0
5,310,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,125,0,adult,female,0.1,1,0
5,310,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,125,0,adult,female,0.1,1,0
5,311,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,250,0,adult,female,0,1,0
5,311,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,250,0,adult,female,0,1,0
5,311,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,250,0,adult,female,0,1,0
5,311,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,250,0,adult,female,0,1,0
5,311,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,250,0,adult,female,0,1,0
5,311,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,250,0,adult,female,0,1,0
5,311,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,250,0,adult,female,0,1,0
5,311,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,250,0,adult,female,0,1,0
5,311,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,250,0,adult,female,0,1,0
5,311,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,250,0,adult,female,0,1,0
5,312,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,500,0,adult,female,0,1,0
5,312,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,500,0,adult,female,0,1,0
5,312,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,500,0,adult,female,0,1,0
5,312,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,500,0,adult,female,0,1,0
5,312,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,500,0,adult,female,0,1,0
5,312,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,500,0,adult,female,0,1,0
5,312,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,500,0,adult,female,0,1,0
5,312,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,500,0,adult,female,0,1,0
5,312,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,500,0,adult,female,0,1,0
5,312,2013,10,mowi,Wicklow Point,emb,2013-10-16,7,500,0,adult,female,0,1,0
5,313,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,0,0,adult,female,1,1,1
5,313,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,0,0,adult,female,1,1,1
5,313,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,0,0,adult,female,1,1,1
5,313,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,0,0,adult,female,1,1,1
5,313,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,0,0,adult,female,1,1,1
5,313,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,0,0,adult,female,1,1,1
5,313,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,0,0,adult,female,1,1,1
5,313,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,0,0,adult,female,1,1,1
5,313,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,0,0,adult,female,1,1,1
5,313,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,0,0,adult,female,1,1,1
5,314,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,31.3,0,adult,female,0.9,1,1
5,314,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,31.3,0,adult,female,0.9,1,1
5,314,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,31.3,0,adult,female,0.9,1,1
5,314,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,31.3,0,adult,female,0.9,1,1
5,314,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,31.3,0,adult,female,0.9,1,1
5,314,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,31.3,0,adult,female,0.9,1,1
5,314,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,31.3,0,adult,female,0.9,1,1
5,314,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,31.3,0,adult,female,0.9,1,1
5,314,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,31.3,0,adult,female,0.9,1,1
5,314,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,31.3,0,adult,female,0.9,1,0
5,315,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,62.5,0,adult,female,0.2,1,1
5,315,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,62.5,0,adult,female,0.2,1,1
5,315,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,62.5,0,adult,female,0.2,1,0
5,315,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,62.5,0,adult,female,0.2,1,0
5,315,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,62.5,0,adult,female,0.2,1,0
5,315,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,62.5,0,adult,female,0.2,1,0
5,315,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,62.5,0,adult,female,0.2,1,0
5,315,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,62.5,0,adult,female,0.2,1,0
5,315,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,62.5,0,adult,female,0.2,1,0
5,315,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,62.5,0,adult,female,0.2,1,0
5,316,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,125,0,adult,female,0.2,1,1
5,316,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,125,0,adult,female,0.2,1,1
5,316,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,125,0,adult,female,0.2,1,0
5,316,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,125,0,adult,female,0.2,1,0
5,316,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,125,0,adult,female,0.2,1,0
5,316,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,125,0,adult,female,0.2,1,0
5,316,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,125,0,adult,female,0.2,1,0
5,316,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,125,0,adult,female,0.2,1,0
5,316,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,125,0,adult,female,0.2,1,0
5,316,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,125,0,adult,female,0.2,1,0
5,317,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,250,0,adult,female,0,1,0
5,317,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,250,0,adult,female,0,1,0
5,317,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,250,0,adult,female,0,1,0
5,317,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,250,0,adult,female,0,1,0
5,317,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,250,0,adult,female,0,1,0
5,317,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,250,0,adult,female,0,1,0
5,317,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,250,0,adult,female,0,1,0
5,317,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,250,0,adult,female,0,1,0
5,317,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,250,0,adult,female,0,1,0
5,317,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,250,0,adult,female,0,1,0
5,318,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,500,0,adult,female,0,1,0
5,318,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,500,0,adult,female,0,1,0
5,318,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,500,0,adult,female,0,1,0
5,318,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,500,0,adult,female,0,1,0
5,318,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,500,0,adult,female,0,1,0
5,318,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,500,0,adult,female,0,1,0
5,318,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,500,0,adult,female,0,1,0
5,318,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,500,0,adult,female,0,1,0
5,318,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,500,0,adult,female,0,1,0
5,318,2013,10,mowi,Wicklow Point,emb,2013-10-16,8,500,0,adult,female,0,1,0
5,319,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,0,0,adult,female,0.9,1,1
5,319,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,0,0,adult,female,0.9,1,1
5,319,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,0,0,adult,female,0.9,1,1
5,319,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,0,0,adult,female,0.9,1,1
5,319,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,0,0,adult,female,0.9,1,1
5,319,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,0,0,adult,female,0.9,1,1
5,319,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,0,0,adult,female,0.9,1,1
5,319,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,0,0,adult,female,0.9,1,1
5,319,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,0,0,adult,female,0.9,1,1
5,319,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,0,0,adult,female,0.9,1,0
5,320,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,31.3,0,adult,female,0.5,1,1
5,320,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,31.3,0,adult,female,0.5,1,1
5,320,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,31.3,0,adult,female,0.5,1,1
5,320,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,31.3,0,adult,female,0.5,1,1
5,320,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,31.3,0,adult,female,0.5,1,1
5,320,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,31.3,0,adult,female,0.5,1,0
5,320,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,31.3,0,adult,female,0.5,1,0
5,320,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,31.3,0,adult,female,0.5,1,0
5,320,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,31.3,0,adult,female,0.5,1,0
5,320,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,31.3,0,adult,female,0.5,1,0
5,321,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,62.5,0,adult,female,0.6,1,1
5,321,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,62.5,0,adult,female,0.6,1,1
5,321,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,62.5,0,adult,female,0.6,1,1
5,321,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,62.5,0,adult,female,0.6,1,1
5,321,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,62.5,0,adult,female,0.6,1,1
5,321,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,62.5,0,adult,female,0.6,1,1
5,321,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,62.5,0,adult,female,0.6,1,0
5,321,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,62.5,0,adult,female,0.6,1,0
5,321,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,62.5,0,adult,female,0.6,1,0
5,321,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,62.5,0,adult,female,0.6,1,0
5,322,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,125,0,adult,female,0,1,0
5,322,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,125,0,adult,female,0,1,0
5,322,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,125,0,adult,female,0,1,0
5,322,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,125,0,adult,female,0,1,0
5,322,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,125,0,adult,female,0,1,0
5,322,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,125,0,adult,female,0,1,0
5,322,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,125,0,adult,female,0,1,0
5,322,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,125,0,adult,female,0,1,0
5,322,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,125,0,adult,female,0,1,0
5,323,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,250,0,adult,female,0,1,0
5,323,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,250,0,adult,female,0,1,0
5,323,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,250,0,adult,female,0,1,0
5,323,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,250,0,adult,female,0,1,0
5,323,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,250,0,adult,female,0,1,0
5,323,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,250,0,adult,female,0,1,0
5,323,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,250,0,adult,female,0,1,0
5,323,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,250,0,adult,female,0,1,0
5,323,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,250,0,adult,female,0,1,0
5,323,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,250,0,adult,female,0,1,0
5,324,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,500,0,adult,female,0,1,0
5,324,2013,10,mowi,Wicklow Point,emb,2013-10-16,9,500,0,adult,female,0,1,0
